title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Ikatza bar 2,,221,"4,2",1-10€,Tiene terraza· No se aceptan reservas,"Av. del Ferrocarril, 1, Abando, 48013 Bilbao, Biscay","{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00'], 'viernes': ['8:00–22:30'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–22:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Estuve hoy en la tarde, me pilló de pasada. Fui a tomarme un café, y he de reconocer que tanto el café como la mano de Jose al ponerlo ha sido excepcional.…Más', 'Yo soy fumador y es una pena que las mesas de la terraza, siempre están llenas de vasos y no sacan ningún trapo para limpiarlas, por lo que suelen estar sucias.', 'Buen bar con terraza, agradable para tomar algo']","['Ubicación y contacto. Simon Bolivar Kalea 25 48013 Bilbao España. Indautxu.', ""Ikatza Bar restaurante un lugar para hacer historia Simón Bolívar25Bilbao. www.ikatza.com. 2023's profile picture. 2023. tabla de jamon's profile picture."", 'Ikatza Bilbao. 323 Me gusta · 143 personas han estado aquí. Ikatza Bar Restaurante está pensado como un lugar diferente donde el buen gusto y la...']"
La Sausería,,13000,"4,0",20-30€,,"Urkixo Zumarkalea, 30, Abando, 48010 Bilbo, Bizkaia",{},,[],"['El restaurante La Sauseria está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 4...', '22 may 2022 — 337 likes 8 comments - bilbaoalacarta on May 22 2022: ""⭐️ LA SAUSERÍA⭐️ Alameda Urquijo 30 Bilbao ¿Estas buscando un restaurante donde...', 'Estuvimos dos personas adultas y un niño cenando algo rápido un sábado a la noche. Buena comida raciones no muy grandes. Decoración bonita y agradable. Para...']"
Atelier Bilbao,,297,"4,6",1-10€,,"Rodríguez Arias K., 67, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['16:00–24:00'], 'jueves': ['16:00–2:00'], 'viernes': ['16:00–4:00'], 'sábado': ['16:00–4:00'], 'domingo': ['16:00–24:00'], 'lunes': ['Cerrado'], 'martes': ['16:00–24:00']}",,"['Atención buenísima, lugar muy agradable, cócteles de buena calidad a un precio asequible. Te informan y orientan sin problemas y hasta te ofrecen cócteles que no están …Más', 'He estado en varias ocasiones Lo cual me parece un lugar increíble y acogedor. Y este sábado hemos vuelto a repetir y estaba la misma persona a la tarde y me…Más', 'Excelente lugar para pasar en familia y amigos. El servicio es cálido y el producto sublime. La iluminación es genial, buena música. Os felicito por el buen trabajo, muy bien.']","['Atelier Etxanobe es heredero del mítico Etxanobe mantiene su estrella Michelin ahora en el centro de Bilbao con una cocina y servicio extraordinarios.', 'El restaurante Atelier Etxanobe está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio: 4.5...', 'El Etxanobe del Palacio Euskalduna se ha trasladado desde enero del 2018 al centro de Bilbao c/ Juan Ajuriaguerra El Atelier misma gastronomía de altura.']"
Tabasko,,16,"4,8",10-20€,,"Basurtu Kastrexana Errepidea, 5, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'miércoles': ['10:30–22:00'], 'jueves': ['10:30–22:00'], 'viernes': ['10:30–22:00'], 'sábado': ['10:30–22:00'], 'domingo': ['10:30–21:00'], 'lunes': ['10:30–17:00'], 'martes': ['10:30–22:00', 'Actualizado por otras personas hace 3 semanas']}",944 25 60 52,"['Es un sitio de comida mexicana muy logrado ( comida bastante mexicana )\nTodo lo que comimos estaba muy bueno y bien pre…Más', 'El establecimiento se queda un poco desolado para ser un mexicano, es una sensación extraña.…Más', 'El local era amplio. No habia mucha gente asique no tuvimos que esperar a ser atendidos. Fuimos a cenar cuatro personas y pedimos 1 burrito de pollo y 1 de…Más']","['26 ago 2008 — En Bilbao en Juan de Ajuriaguerra 8 gastronomía galardonada con una estrella Michelin. Menú del sitio. Etxanobe.com tabasco. tabasco...', 'Madera piedra metal y olor a baserri en este espacio a pie de la villa de Bilbao donde se fusiona tradición e innovación para ofrecerte una propuesta...', '7 jun 2022 — El Comidista: el Bilbao favorito de Mikel López Iturriaga. Por supuesto lo suyo es decantarse por la versión picante aderezada con tabasco.']"
Restaurante Japonés - SUSHI VOLCÁN,,133,"3,8",1-20€,,"Pérez Galdós K., 51, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['11:30–16:00', '19:30–23:30'], 'jueves': ['11:30–16:00', '19:30–23:30'], 'viernes': ['11:30–16:00', '19:30–23:30'], 'sábado': ['11:30–16:00', '19:30–23:30'], 'domingo': ['11:30–16:00', '19:30–23:30'], 'lunes': ['11:30–16:00', '19:30–23:30'], 'martes': ['11:30–16:00', '19:30–23:30']}",,"['Pedimos a domicilio. Un sushi normalito. En Bilbao hay mejores opciones a precios parecidos.…Más', 'Buenos dias!…Más', 'Servicio a domicilio rápido y todo riquísimo! Especialmente el cerdo agridulce. El local huele a baño y no está adaptado. Comida riquisima…Más']","['Pedido onlineNueva comidas japonésDeliciosos platos de la comida asiático. ... Sushi Volcan. Pérez Galdós Kalea 51 48013 Bilbo Bizkaia. \ufeff. Mi Carrito. No...', '21 opiniones€€ - €€€ChinaJaponesaSushi. Calle Calixto Diez 5 48012 ... SUSHI VOLCAN Bilbao - Fotos Número de Teléfono y Restaurante Opiniones - Tripadvisor.', 'Echa un vistazo al menú completo de Sushi Volcán en Bilbao en el 48013 y haz tu pedido. Amplia la selección de comida Japonesa y recibe el pedido en casa.']"
Lau Bar Restaurante,,87,"4,9",10-20€,,"San Mames Zumarkalea, 23, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:30'], 'viernes': ['8:00–0:30'], 'sábado': ['10:30–0:30'], 'domingo': ['10:30–16:30'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",846 66 55 10,"['Muy buen hallazgo, prácticamente en el centro de Bilbao, con un menú a unos muy asequibles 16 euros. Prácticamente una pequeña carta a precio de menú del día.…Más', 'Todo exquisito comida 10/10 ambiente agradable personal atento probamos variedad y está todo buenísimo sin duda un sitio para volver.…Más', 'Muy amables, atención de 10, comida abundante y de calidad todo estaba riquísimo, repetiremos seguro. Gracias Maria!…Más']","['Lau Bar. Bares-Restaurantes · Cómo llegar. Dirección. Alameda San Mamés 23 ... Descubre con nuestras rutas guiadas a través del comercio un Bilbao que no...', '20 feb 2024 — Buena ubicación. Terraza con servicio. Gran variedad de pinchos. Precio normal. Lo mejor de todo la atención por parte de todos los empleados.', 'Bar regentado por hermanos desde hace más de 25 años. Las rabas están riquísimas. Barra con unos pintxos que hace querer probarlos todos. Trato excelente.']"
D. O Bilbao,,728,"4,3",€€,,"Rodríguez Arias K., 52, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['11:00–1:00'], 'jueves': ['11:00–1:00'], 'viernes': ['11:00–1:00'], 'sábado': ['11:00–1:00'], 'domingo': ['11:00–16:00'], 'lunes': ['11:00–1:00'], 'martes': ['11:00–1:00']}",,"['Servicio denigrante. Fui con unos amigos a tomar algo y de primeras la camarera nos trato de malas formas. Eramos 6 y solo nos dejaron sentarnos 5 (una de pie…Más', 'Me pedí un solomillo al foei y me dicen que no hay. Lo pida la pimienta (24€). En 3 min me trae un plato con 2 filetes finos con una piscina de salsa un tanto…Más', 'Menú del día muy bueno aún quizás algo más caro que lo que hay en el entorno (26 euros por persona). Trato muy bueno, no nos pusieron pegas por llegar tarde. Recomendable !…Más']","['El restaurante D.O Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3; Atmósfera:...', 'El D.O Bilbao es un moderno restaurante para satisfacer a todos los paladares y todos los gustos ya que es capaz de fusionar la cocina vasca tradicional con...', 'Un excelente restaurante con una gran oferta en bebidas. Nuestra cocina casera española te agasajará con platos auténticos y tradicionales. Dentro de la oferta...']"
Genesis,,67,"3,9",1-10€,,"Av. del Ferrocarril, 8, Basurto-Zorroza, 48013 Bilbao, Biscay","{'miércoles': ['7:00–20:00'], 'jueves': ['7:00–20:00'], 'viernes': ['7:00–20:00'], 'sábado': ['8:00–20:00'], 'domingo': ['8:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['7:00–20:00']}",,"['No me gusta poner malas reseñas, pero lo que he vivido hoy en este bar ha sido súper desagradable, tanto la señora que estaba en la barra, como el pintxo que he…Más', 'Servicio de domingo para unas chopitos, tarda más de 30 min, podrían avisarlo antes por q te sientas te tomas la bebida y ni tan siquiera tienes los chopitos. En fin para no repetir!! Res…Más', 'No vayáis a desayunar aquí, ni se os ocurra\nCafé: malísimo…Más']","['Buscas un seguro barato con las mejores condiciones? Génesis te ofrece amplias coberturas al mejor precio. ¡Toma una decisión inteligente!', '¡El tributo a Genesis que está triunfando en toda Europa! Por primera vez en Bilbao! The Watch anuncia «FOXTROT & SELLING ENGLAND BY THE POUND European Tour...', 'Visita nuestro bar degusta nuestros pintxos disfruta de nuestro café caliente y no te olvides de pasar a ver la galería de I Millenium.']"
Gurea,,10,"3,8",,Tiene terraza· Se sirve comida en el bar,"Iturribarria Kalea, 2, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['8:30–24:00'], 'viernes': ['8:30–24:00'], 'sábado': ['9:00–2:30'], 'domingo': ['8:30–1:30'], 'lunes': ['8:30–24:00'], 'martes': ['8:30–1:30']}",,"['Bar con décadas de historia en la zona.En una calle peatonal,Kuko,Endika e Iratxe te atenderá con simpatía y profesionalidad.Decoracion Rojblanca y del Basurto. Bañ…Más', 'Sitio muy recomendable para potear y tomar un pintxo.', 'Bar restaurante']","['Casual Gurea el mejor alojamiento de Bilbao · Habitaciones totalmente equipadas al mejor precio · Vive y duerme en pleno Casco Viejo · Casual Gurea el mejor...', 'Establecimiento temático situado en un edificio tradicional del casco antiguo de Bilbao. Ubicado a 17 km del Museo de Bellas Artes de Bilbao y a 2 km del...', 'El Casual Gurea está ubicado en el centro histórico de Bilbao a solo 50 metros de la catedral y a 250 metros de la estación de tren de Abando.']"
Cervecería Pollito Urban,,484,"3,8",10-20€,,"Basurtu Kastrexana Errepidea, 25, 27, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia",{},,"['Hemos encargado un pollo para llevar y lo que nos han dado ha sido una decepción de pollo. El pollo por lo menos era de hacía 2 días, seco, frío y duro. No volveremos por allí.…Más', 'Pedí de 2° chipirones en su tinta.malos es poco.he dejadl todo el plato, No recomiendo este sitio…Más', 'Tiene un menú del día, muy bueno?!…Más']","['Quiere comer en Barakaldo? Con 1.650m2 y capacidad para 600 comensales ofrecemos servicio de cafetería dos comedores txikipark y parking gratuito.', 'Hemos ido varias veces y siempre muy bien. Ofrecen pollos asados y raciones abundantes. Buena relación calidad precio. Fecha de la visita: diciembre de 2018.', 'Consigue las mejores ofertas para Cervecería Pollito Urban en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Okela,Taburetes altos y aire colorido en bar con reconocida barra de pintxos de nueva cocina vasca y tortillas.,581,"4,2",10-20€,,,"{'miércoles': ['9:00–23:30'], 'jueves': ['Abierto 24 horas'], 'viernes': ['9:00–1:00'], 'sábado': ['9:00–1:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–23:30'], 'martes': ['9:00–23:30']}",,"['Los mejores pinchos que probamos en Bilbao. Si uno estaba bueno el otro más! Personal muy simpático y muy buen ambiente! Lo recomiendo totalmente!!…Más', 'Aunque es pequeñito por dentro es un sitio muy agradable y bien cuidado. Los pintxos muy ricos con bastante variedad y las camareras muy majas.…Más', 'Tiene varios pintxos vegetarianas, pero aprovecho para sugerir a las personas encargadas que añadan opciones veganas (como con queso vegano y tortilla de patatas vegana). Ganar…Más']","['R. + info. Okela Sormen Lantegia. Calle San Francisco 11 48003 Bilbao Bizkaia. okela@okela.org · 944 987 999. enviar. Política de cookies aviso legal...', 'Bar Okela: hacemos los mejores pintxos de Bilbao pide pintxos online tortillas gildas pintxos fríos en BarOkela.com o puedes venir a comer pintxos a...', 'El restaurante Okela está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5; Atmósfera:...']"
Bar Swans,,182,"4,3",1-10€,,"Sabino Arana Etorbidea, 55, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['5:30–22:00'], 'jueves': ['5:30–22:00'], 'viernes': ['5:30–22:00'], 'sábado': ['7:00–22:00'], 'domingo': ['Cerrado'], 'lunes': ['5:30–22:00'], 'martes': ['5:30–22:00']}",,"['En nuestro caso hemos disfrutado de un genial desayuno.…Más', 'Abre pronto,gran variedad de tortillas y pinchos elaborados, dulces para desayuno y dulces caseros. Café rico.…Más', 'Hemos tenido la suerte de encontrarnos con este bar cerquita de nuestro alojamiento. Comida riquísima, barra de pintxos muy completa y variada, bocatas, raciones… Todo muy bu…Más']","['7 ene 2024 — Bar Swans n.º 31 entre los pubs y bares de Bilbao: ❤️ 181 opiniones y 15 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'Ubicación y contacto. Calle de Rodriguez Arias 70 Calle de Rodriguez Arias casi esquina Sabino Arana 48013 Bilbao España.', '1 ago 2011 — Un bar desconocido de barrio y un buen desayuno por 250€ BAR SWANS. http://www.jabiercalle.com...']"
Cervecera Cobetas,Pollo asado y salchichas en un bar rústico situado en una colina con cerveza artesanal y terraza con vistas.,4000,"3,9",10-20€,,"Kobeta Mendia, 40, 48002 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['Cerrado'], 'viernes': ['Cerrado'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–24:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Un lugar especial cerca del centro de Bilbao, donde el lugar y las vistas son únicas.…Más', 'Rápido y básico. Hacen platos simples pero está bien. Para dueños de perros está muy bien porque en el interior no dejan pero fuera hay terraza y parte de ella ……Más', 'Cervecera muy bien organizada en un entorno fabulosos que ofrecen muchas opciones sin gluten aptas para celíacos. Yo he probado las croquetas sin gluten varios…Más']","['Cervecera situada en el Monte Cobetas ☑️ Vistas únicas de todo BIlbao ☑️ El mejor menú de cervecera de todo Bizkaia ▶️ ¡Visítanos !', 'El restaurante Cobetas Cervecera está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 2.5; Calidad/precio: 3...', '1352 Followers 874 Following 510 Posts - See Instagram photos and videos from Cervecera Cobetas @cervecera_cobetas']"
Bar Eguía,,91,"4,4",,,"Egia Jeneralaren K., 41, Basurto-Zorroza, 48013 Bilbao, Biscay","{'miércoles': ['6:00–20:00'], 'jueves': ['6:00–20:00'], 'viernes': ['6:00–20:00'], 'sábado': ['12:00–16:00'], 'domingo': ['Cerrado'], 'lunes': ['6:00–20:00'], 'martes': ['6:00–20:00']}",,[],"['En tres palabras: Limpieza honestidad y tradición. Contacto. General Eguia 41 Bilbao. 652770317 944422935.', 'Bar Eguia 24 · Puntuaciones y opiniones · Detalles · Ubicación y contacto. General Eguia 24 48010 Bilbao España.', '23 ene 2024 — Bar Eguía n.º 1075 entre los pubs y bares de Bilbao: 91 opiniones y 2 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.']"
El Huevo Berria,Decoración del Athletic Club y barra de pintxos en una cafetería moderna con ensaladas y taburetes altos.,13000,"4,1",1-10€,,"Poza Lizentziatuaren Kalea, 65, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–24:00'], 'viernes': ['10:30–1:00'], 'sábado': ['10:30–1:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['El mejor sitio para comer de todo Bilbao!!!! Los pintxos buenísimos y las chicas de barra no podrían ser más simpáticas! 10000/10…Más', 'Buen sitio para comer barato si estas por la zona…Más', 'Sandwich de txaka 🦀. Seguro que hay mejores pintxos que probaré la próxima vez.…Más']","['El restaurante Huevo Berria está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3...', 'El huevo berria · Página · Bar de tapas y restaurante · +34 944 27 13 48 · elhuevoberria.com · Calificación · 48 28 opiniones · Publicación fijada.', 'Tu bar de Pintxos cerca de San Mamés. Comparte tus visitas con nosotros. Calle del Licenciado Poza 65 Bilbao Spain 48013. www.elhuevoberria.com.']"
Bar Jose,,36,"3,7",1-10€,,"Basurtuko Geltokiko Kalea, 3, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'miércoles': ['8:00–22:30'], 'jueves': ['8:00–22:30'], 'viernes': ['8:00–22:30'], 'sábado': ['8:30–23:00'], 'domingo': ['8:00–22:30'], 'lunes': ['8:00–22:30'], 'martes': ['8:00–22:30']}",,"['Destaca la amabilidad y el buen trato al cliente de Toño…Más', 'Caro, mala atención (pesisma) supongo porque no somos de la zona estamos de paso. Para no volver…Más', 'Una racana se me ha caído la caña delante de ella.\nLe he pedido otra y me la ha cobrado\nPoco profesional']","['Bar Jose Pepe Mujica - CERRADO · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Erronda Kalea 3 48005 Bilbao...', 'BAR JOSE · Página · Bar · +34 944 27 31 75 · Calificación · 50 6 opiniones.', 'Bar situado en la calle Somera perfecto para iniciar la ronda en una calle repleta de bares buenísimo ambiente y ricos pintxos. En el caso del Pepe Mujica...']"
ASADOR INDUSI,Barra de pintxos y típica cocina vasca en una taberna rústica especializada en carnes y pescados a la brasa.,19000,"4,3",€€,,,"{'miércoles': ['12:00–24:00'], 'jueves': ['12:00–24:00'], 'viernes': ['12:00–24:00'], 'sábado': ['12:00–18:00'], 'domingo': ['Cerrado'], 'lunes': ['12:00–24:00'], 'martes': ['12:00–24:00']}",,"['Asador restaurante donde degustar nueva cocina vasca, de la de toda la vida. El servicio es profesional, atento y está pendiente de las necesidades del cliente;…Más', 'Ambiente muy agradable. Comedor acogedor, para cenar con tranquilidad una buena carne a la parrilla. Recomiendo las guindillas fritas, las croquetas estaban…Más', 'Un lugar destacado en el centro de Bilbao muy conocido por los lugareños.…Más']","['Asador Indusi Situado en el centro de Bilbao y decorado al estilo rural vasco. Productos de primera calidad y técnica en las brasas.', 'El restaurante Asador Indusi está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 3.5...', 'Asador Indusi ... Abierto ahora: 07:00 a. m. - 01:00 a. m.']"
La Kedada Bilbao,Bar restaurante de un hotel moderno y de paredes blancas que sirve pinchos españoles repostería y cócteles.,54,"4,0",,,,"{'miércoles': ['19:00–23:00'], 'jueves': ['19:00–23:00'], 'viernes': ['19:00–23:00'], 'sábado': ['19:00–23:00'], 'domingo': ['19:00–23:00'], 'lunes': ['19:00–23:00'], 'martes': ['19:00–23:00']}",,"['La comida esta rica lo que pasa que algunos platos no se corresponden con la carta(pone focaccia pollo bacon queso y tiene aceitunas negras x ejemplo,pedí…Más', 'Buen ambiente y buen local, almorzamos y desayunamos, pero es flojito como cafetería de un hotel de 3* y caro para el producto que ofrece.…Más', '“\nEl otro día fuimos a comer un grupo de amigos , un total de 30 personas, y nos…Más']","['El restaurante Bar Restaurante La Kedada está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/...', 'La Kedada Bilbao Bilbao. 387 Me gusta · 34 personas han estado aquí. LAKEDADA  cocina de vanguardia con una ubicación privilegiada en el centro de...', '523 Followers 209 Following 576 Posts - See Instagram photos and videos from La Kedada Bilbao @lakedada']"
Meson Museo,,64,"4,5",10-20€,,"Pablo de Alzola Kalea, 3, Basurtu-Zorrotza, 48012 Bilbo, Bizkaia","{'miércoles': ['9:00–23:00'], 'jueves': ['9:00–23:00'], 'viernes': ['9:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–23:00'], 'lunes': ['9:00–23:00'], 'martes': ['9:00–23:00']}",,"['Muy bien la comida pero la camarera Tania muy mal trato y poco profesional ,una borde y mal educada yo no entiendo de vinos y creo que por hacer una pregunta no es necesario el tipo d…Más', 'Comida riquisima, tuve que dejar dos albondiguitas porque no podia con mi vida pero estaban muy ricas, y los espaguetis terriblemente buenos.…Más', '👍\nEl pincho de tortilla de patata de jamón y queso de este establecimiento está…Más']","['El Mesón Museo es muy conocido por las tortillas es buen descubrimiento el menú del día por 10€ y comida casera. Es un buen restaurante para grupos y para...', 'Mesón el Museo - Bilbao · Página · Restaurante vasco · +34 697 94 82 93 · locolocatis.wix.com/meson · Todavía sin calificar 0 opiniones.', 'Excelente comida tradicional. Situado en el barrio de Basurto este Mesón tiene un encargado muy campechano que te trata como si te conociera de siempre. La...']"
Poza 40,Hamburguesas y raciones en una animada cervecería con dardos billar futbolín y deportes por televisión.,445,"4,0",10-20€,,,"{'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30'], 'viernes': ['10:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–17:00'], 'lunes': ['10:00–22:30'], 'martes': ['10:00–22:30']}",,"['Mis amigas y yo tuvimos una muy mala experiencia en este lugar, ya que fuimos a tomar unas copas y nos querían echar del establecimiento sin haber terminado…Más', 'Buen sitio para tomarse una cerveza en Bilbao, el local es pequeño para acogedor, hay varias mesas y una barra con pintxos.…Más', 'Sitio para comer el menú del día bien agusto a buen precio y en buena compañía con mucha variedad , rapidez y buen servicio , son 13€ bien gastados . También es un local excelente p…Más']","[""Bilbao Calle Licenciado Poza 40 •Tu bar de Kinitos y fútbol ⚽ • Reservas por mensaje privado. Poza 40 Bilbao Spain 48011. DÍAS DE FUTBOL's profile..."", 'Suelo ir de vez en cuando tanto jueves como fines de semana y la atención es muy rápida. Los pintxos sin complicaciones están muy buenos.', 'POZA 40 Bilbao. 826 Me gusta · 1282 personas han estado aquí. ¡Los mejores kinitos!']"
El rincón de San Mames,,18,"4,5",,,"Juan Antonio Zunzunegui Etorb., 4, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['7:30–22:00'], 'jueves': ['7:30–22:00'], 'viernes': ['8:00–23:00'], 'sábado': ['8:00–23:00'], 'domingo': ['8:00–23:00'], 'lunes': ['7:30–22:00'], 'martes': ['7:30–22:00']}",,"['Bar muy pequeño que se ubica cerca del campo de San Mames y de la estación de autobuses.…Más', 'Muy buen sitio, buen precio y terraza genial. Pinchos estupendos', 'Caro pero muy bonito, claro está en SAN MAMES, tiene un menú majo']","['20 feb 2024 — El rincón de San Mames n.º 157 entre las cafeterías de Bilbao: 44 opiniones y 11 fotos detalladas. Localízalo en el mapa y llama para...', 'El rincón de San Mames en Bilbao. Juan Antonio Zunzunegui Etorb. 4  Biscay Bilbao · 946 04 88 10. 90. Basado en 18 opiniones encontradas en 1 webs...', 'La carta actualizada de El rincón de San Mames pub y bar. Precios y opiniones de los clientes sobre sus platos.']"
Bar Restaurante Udala Bilbao,,74,"4,4",10-20€,,"Errekakoetxe Kalea, 2, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['8:00–17:00'], 'jueves': ['8:00–17:00'], 'viernes': ['8:00–17:00'], 'sábado': ['8:00–17:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–17:00'], 'martes': ['8:00–17:00']}",944 21 01 82,"['Comida casera de verdad! el sitio perfecto para un menú del día...si estás por ahí y quieres comer comida tradicional a buen precio... es el sitio! Sin florituras pero rico.…Más', 'Miguel y Loli es increíble lo bien q se come y lo bien q tratan y a un precio impresionante…Más', 'Si quieren disfrutar de comida calidad casera, vayan, no se van a arrepentir. Y precio económico 27€ total para 2 personas (2 platos, postre, pan, bebida y cortaditos). Y el servicio…Más']","['El restaurante Bar Restaurante Udala está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio:...', 'Consigue las mejores ofertas para Bar Restaurante Udala en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', 'El restaurante tiene dos plantas sirven desayunos sandwiches y menu del día. Puedes comer en mesa o en la barra. La calidad de los platos es buena. Raciones...']"
Restaurante Uarike Bilbao,,985,"4,5",20-30€,,"Egaña Kalea, 27, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['13:30–16:30', '20:30–23:30'], 'jueves': ['13:30–16:30', '20:30–23:30'], 'viernes': ['13:30–16:30', '20:30–23:30'], 'sábado': ['13:30–16:30', '20:30–23:30'], 'domingo': ['13:00–17:00'], 'lunes': ['Cerrado'], 'martes': ['13:30–16:30', '20:30–23:30']}",,"['La comida tiene una calidad excepcional, bien presentado y rico. El ceviche podría comerlo todos los días. Un lugar con un estilo muy original, muy ambientado y bonito. La atención fue m…Más', 'Es un sitio precioso, los camareros son educados y el menú degustación de 20 euros nos ha encantado. La sopa ¡brutal! Con un toquecito picante. Súper rica.…Más', 'Los platos están bien elaborados y los sabores se funden perfectamente. El ceviche está riquísimo!…Más']","['Lo mejor de la gastronomía PERUANA en BILBAO una de las más variadas y exquisitas del mundo. Conoce la cocina Peruana en Bilbao.', 'El restaurante Restaurante Uarike Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/...', 'Uarike · Cocina peruana en el centro de Bilbao junto al Hotel Indautxu · CARTA TAKE AWAY UARIKE · De Lunes a Domingo. De 13:00 a 21:00h · Pedidos Tfno 944 742...']"
Olagarro,Bar-restaurante de elegante aire rústico con pintxos en barra chuletón a la brasa y otras recetas vascas.,706,"4,2",,,"Rodríguez Arias K., 64, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['8:00–24:00'], 'jueves': ['8:00–24:00'], 'viernes': ['8:00–24:00'], 'sábado': ['8:00–24:00'], 'domingo': ['8:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['8:00–24:00']}",,"['Nos llevo mi hermano a cenar a esté restaurante y salimos encantados. 🙂\nDegustamos una ensalada de pulpo, zamburiñas y chu…Más', 'La pinta de la comida era muy buena pero luego al probarla una decepción.El pulpo a la brasa muy hecho,casi quemado,.Las zamburiñas frías y el chuletón de…Más', 'Nada más entrar, ya me he reído con los camareros que son unos crack y además unos profesionales GRANDES. Y el pulpo que me he comido no tengo palabras para describir. Casi se m…Más']","['Restaurante Olagarro – Una experiencia Gastronómica en Bilbao · c/ Rodriguez Arias 64 Bilbao · c/ Campo de Volantín nº 13 Bilbao. · y en Casco Viejo · c/ Jardines...', 'El restaurante Olagarro está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5; Atmósfera:...', 'Disfruta de la mejor Gastronomía del Cantábrico en Pulperia Olagarro c/ Rodriguez Arias 64 Bilbao Teléfono: 944 393 215 c/ Campo de Volantín nº 13 Bilbao.']"
