title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Bar Restaurante SILVIA_Antes LA FONDUE,,14,"4,4",,,"Acebal Idígoras Kalea, n 6, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–2:30'], 'sábado': ['10:00–2:30'], 'domingo': ['10:00–24:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Muy rico todo 😋 lo recomiendo 😜…Más', 'Venimos a Cenar y estaba cerrado a pesar de poner abierto hasta las 12. El lugar se llama Kovac. No existe La Fondue', 'Buen restaurante y buena atención de Silvia y el personal']","['6 ene 2024 — Bar Restaurante SILVIA_Antes LA FONDUE n.º 594 entre los restaurantes de Bilbao: 16 opiniones y 8 fotos detalladas.', 'La carta actualizada de Bar Restaurante SILVIA_Antes LA FONDUE. Precios y opiniones de los clientes sobre sus platos.', 'Bar Restaurante SILVIA_Antes LA FONDUE es Restaurante en Bilbao: encuentra reseñas de clientes más actualizadas y toda la información de contacto incluso el...']"
Café - Obrador OKAPI,,570,"4,6",1-10€,,"C. Belosticalle, 26, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['10:30–22:00'], 'jueves': ['10:30–22:00'], 'viernes': ['10:30–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['10:30–22:00'], 'martes': ['10:30–22:00']}",,"['No le pongo 10 estrellas porque no hay. He ido muchas veces y siempre acabo volviendo porque el trato de Agus es muy familiar y siempre se le ocurren…Más', 'Estupendo lugar donde comer algo saludable, económico y rapidito, aunque no es un lugar para salir lleno ya que las raciones son justas (no pequeñas pero si…Más', 'Lugar más que recomendable para comer o tomar algo.\nEl plato del día... estupendo. Muy buena calidad y cantidad.…Más']","['Cafe-Obrador OKAPI Bilbao. 1659 Me gusta · 15 personas están hablando de esto · 1171 personas han estado aquí. Cafés comida 100 % casera cerves...', 'Cafe Obrador Okapi · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Belostikalle 26 48005 Bilbao España.', 'Sin Lactosa Sin Gluten Vegano Vegetariano Picante. Café - Obrador Okapi. C/ Belostikale 26. 48005. Bilbao. Tlf: 94 416 44 49. cafeokapi@gmail.com.']"
Gure Etxea Taberna,,45,"4,2",,,"Goienkale, 20, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['12:30–15:30', '19:30–23:00'], 'jueves': ['12:30–15:30', '19:30–23:00'], 'viernes': ['12:30–15:30', '19:00–1:00'], 'sábado': ['12:30–15:30', '19:00–1:00'], 'domingo': ['12:30–15:30', '19:30–23:00'], 'lunes': ['12:30–15:30', '19:30–23:00'], 'martes': ['12:30–15:30', '19:30–23:00']}",944 15 61 67,"['Está en la mítica calle bilbaina, a mi personalmente me encanta. Desayuno habitualmente en muchos bares de la zona y la tortilla con cebolla que sirven aquí es ……Más', 'Los sándwiches deliciosos y muy bien servidos. El café muy rico y de buen tamaño!! y la señorita de la barra muy atenta! Muy recomendable para ir a DESAYUNAR!!', 'De los pocos originales que quedan en el casco pero sinceramente, el vino que sirven es veneno ☠️…Más']","['Gamba roja de Palamos falda de ternera salmon marinado mollejas de ternera hongo a la brasa con yema de huevo lubina a la brasa y muchas cosas más.', 'La reforma del local muy correcta y agradable. Las camareras muy bien. La comida bien pero sin más. A destacar el guiso de alcachofas muy bien pero algo...', 'Carta · Tomate de Barrika – 750 € Tomate con ventresca y cebolleta fresca – 1200 € Almeja a la sartén – 2600 € · Alubia de Gernika – 1000 € Pochas navarras...']"
BELTZA TABERNA - Reggae & Soul - BILBAO,,118,"4,6",1-10€,Solo se acepta efectivo· Sirve buenos cócteles,"Barrenkale, 30, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['19:00–24:00'], 'jueves': ['19:00–24:00'], 'viernes': ['19:00–3:00'], 'sábado': ['12:00–3:00'], 'domingo': ['12:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['19:00–24:00']}",,"['De las mejores gildas de Bilbao, marianitos preparados muy ricos, buenos vinos y te pone cañones de cerveza, buena música y limpeza! un garito muy molon como su dueño Txiru…Más', 'Tortilla increíble, de las mejores que he probado en Bilbao. Tienen variedad: Cebolla, cecina y boletus, morcilla, con alegría...He probado la de morcilla y…Más', 'Lugar hermoso y rebelde en pleno casco histórico de Bilbao. La ambientación es hermosa, como también la atmósfera que crean quienes atienden al momento de…Más']","['Beltza Taberna Reggae&Soul Bilbao Spain. 790 likes · 18 talking about this · 167 were here. Cocktail Bar.', ""Beltza Taberna Reggae 'n' Soul. beltza_taberna. Bilbao Barrenkale 30. is coming's profile picture. is coming. Aste Nagusia's profile picture. Aste Nagusia."", 'Beltza Taberna comenzó su andadura en 2016 con un objetivo claro: mantener el espíritu de las Siete Calles con la música Negra con mayúsculas. Reggae Soul Rnb...']"
Txoko Txinbo,,3,"5,0",,,"Plaza Nueva, Pl. Nueva, 10, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['10:00–22:00'], 'jueves': ['10:00–22:00'], 'viernes': ['10:00–23:00'], 'sábado': ['10:00–23:00'], 'domingo': ['10:00–21:00'], 'lunes': ['10:00–22:00'], 'martes': ['Cerrado']}",944 16 79 49,"['Fuimos atraídos por la oferta de mojitos que tenia publicada en boletus. No nos pudimos tomar el mojito de lo malo que estaba pero descubrimos un bar muy…Más', 'Gran descubrimiento!! En mitad de la Plaza Nueva, un bar con buenos precios, una barra de pintxos no muy grande pero con muy buena pinta. Carta de hamburguesas.…Más', 'Atención de 10 y comida de muy buena calidad']","['TXOKO Txinbo · Página · Cafetería · +34 944 16 79 49 · txokotxinbo.com · Calificación · 50 5 opiniones.', '16 ene 2024 — Txoko Txinbo n.º 451 entre las coffee houses de Bilbao: 6 opiniones y 22 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'La empresa española Txoko Txinbo Sociedad Limitada con CIF B95704029 se encuentra en Plaza Nueva Lonja núm. 10 48005 Bilbao en Vizcaya País Vasco. Es...']"
El Figón taberna,,17000,"4,1",10-20€,,"Orueta Apezpikuaren Kalea, 3, Abando, 48009 Bilbo, Bizkaia",{},,"['Taberna clásica en el centro de Bilbao con excelente cocina tradicional , puntos de cocina bien cogidos y sobre todo el menú del día y pintxos muy bien…Más', 'La cerveza de barril esta buenísima, los vinos especiales , las tapas ricas - ricas. Comimos lacon y queso con vino . Lo mejorable el pan , de verdad , la calidad de los precocidos se nota .…Más', 'Hemos comido 5 personas y hemos salido encantados. Los platos riquísimos, el servicio de 10. Ha sido la primera vez y seguro que no va a ser la última. Gracias Irati por tu atención.']","['Ubicación y contacto. Calle Obispo Orueta 1 Bilbao España. Abando.', 'Información del restaurante. Calle Obispo Orueta 1 Bilbao España · 011 34 946 07 06 51. Nombre local: Dirección local: Opiniones. N.º 162 de 1.315...', 'Consigue las mejores ofertas para El Figon en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Skulls Metal Pub,,330,"4,4",1-10€,,"Barrenkale Kalea, 23, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['20:00–3:00'], 'jueves': ['20:00–3:00'], 'viernes': ['20:00–4:30'], 'sábado': ['20:00–4:30'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Mal unas estrellas Galicia 4€ cuando en esa calle puede tomar cervezas a la mitad casi. Una estafa. El bar está bien ambientado camarero muy desagradable. No volveremos nunca!…Más', 'Mal cerveza muy cara 4€ botellin... Ahora que miro algun comentario lo entiendo. Una estafa... Cualquier bar de la parte vieja esta mejor.…Más', 'Magnifico ambiente,viva el metal']","['Metal Pub Barrencalle 23 Casco Viejo Bilbo Abierto de Jueves a Sabado Jueves de 20:00 h. a 02:30 h. Viernes 20:00 h. a 04:30 h. Sábado desde las...', 'Skulls · Página · Pub · +34 608 05 02 74 · Calificación · 48 84 opiniones · Publicación fijada.', '5 feb 2024 — Skulls Metal Pub n.º 624 entre los pubs y bares de Bilbao: 414 opiniones y 12 fotos detalladas. Localízalo en el mapa y llama para reservar...']"
Bar Wayna,,97,"4,7",10-20€,,"Itxaropen Kalea, 26, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['10:00–22:00'], 'jueves': ['10:00–22:00'], 'viernes': ['10:00–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–20:00'], 'lunes': ['10:00–22:00'], 'martes': ['Cerrado']}",946 53 86 45,"['Realmente un lugar agradable donde se degustan manjares cocinados por la mamá ya que es un restaurante familiar. Lo recomiendo a todo aquel que le guste la comida case…Más', 'Comida casera muy rica. El menú tiene mezcla de platos de cocina Boliviana, Asiática y Vasca . Repetiremos. Bar bonito y muy bien situado.…Más', 'Un lugar maravilloso para comer de calidad, en pleno casco antiguo de Bilbao. La atención increíble... y un ambiente excepcional... y los postres el más de lo más..... recomend…Más']","['Cocktail bar Raciones y platos únicos Sabor y color en un mismo lugar. · Calle de la Esperanza 26 Bilbao Spain 48005.', '28 oct 2022 — Bilbao. Tfno.: 946 53 86 45. Un establecimiento coqueto que va ... Con detalle cuidan igualmente el café en todas sus versiones: capuccino bombón...', 'Bar wayna Bilbao Spain. 8 likes · 21 were here. ofrecemos raciones platos únicos y unos ricos cocteles para acompañar tu comida.']"
Restaurante Lurrina,Platos típicos vascos de temporada en un restaurante de pinchos modesto con un amplio comedor en la primera planta.,11000,"4,3",€,,,"{'miércoles': ['12:00–23:00'], 'jueves': ['12:00–23:00'], 'viernes': ['12:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Nosotros solemos ir a tomar unas rabas de vez en cuando. Están estupendas, como todo lo que ofrecen en una barra más que bien abastecida de ofertas atractivas. La atención es profe…Más', 'Pintxos muy ricos, que te atiendan con amabilidad y una sonrisa también gusta. No somos vascos pero volveremos sin duda. Muy muy bien chicas…Más', 'Buenísimo!\nLa atención súper, el chico de la barra es más que amable.…Más']","['Abierto en Julio de 2013 en pleno Casco Viejo de Bilbao y de la mano del cocinero Txomin Gomez el Restaurante Lurrina es una apuesta por la cocina...', 'Restaurante Lurrina · Barrenkale Barrena Kalea 16 Casco Viejo de Bilbao 48005 Bilbao España · Página web · Mejora este perfil.', 'Menú Degustación Lurrina 445 € - Toda la información del restaurante Lurrina en Bilbo: Fotos opiniones de usuarios precios y menú.']"
Café del Arenal,,379,"3,1",1-10€,,"Areatza Kalea, 5, Ibaiondo, 48005 Bilbo, Bizkaia",{},,"['Vengo desde Málaga a pasar unos días en Bilbao, el personal muy simpáticos, los churros y el chocolate buenísimos!! En la terraza es un gusto estar sentado! Lo recomiendo!!', 'Atiborrado de gente. Pedimos churros con chocolate que nos sentaron mal a los cinco que fuimos (menuda noche). Además pedimos (y pagamos) cuatro raciones de 12…Más', 'No pongo menos porque no me deja. Pedí un cafe con leche cortito de cafe. Y antes de pagar le pedí un par de hielos. Los hielos me salieron a 0.35 centimos. Un…Más']","['Desde 1984 somos el café-restaurante referente de Casco Viejo de Bilbao especializado en paellas pinchos postres caseros una carta múy...', 'Buen lugar para desayunar en el centro de Bilbao. Típico los churros con chocolate y amplia variedad de croissant. El café muy bueno. No tienen servicio de mesa...', 'Especialidad: Café-restaurante especializado en raciones y pinchos ubicado en la entrada del Casco Viejo de Bilbao. Ofrecemos: Postres caseros … y seguiremos...']"
OHANA BAR RESTAURANTE,,417,"4,5",10-30€,,"Acebal Idígoras Kalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Es un sitio que tenía muchas ganas de probar, lo vi por internet y me invitó a visitarles. Fuimos a comer un día y la verdad que el local tiene un rollo surfero…Más', 'El trato excelente y todo lo que pedimos para comer estaba brutal. Pedimos ensalada de rulo a la plancha, croquetas variadas, nachos y chuletón. Todo exquisito!…Más', 'El trato y la comida de 101% yo soy intolerante a muchas cosas y el cocinero me ha preparado desde 0 los tacos, para asegurarse de que no hubiera contaminación…Más']","['El restaurante Bar-Restaurante Ohana está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'BAR RESTAURANTE MENÚ DEL DÍA de Lunes a Viernes Comidas de lunes a sábado. Cenas de miércoles a sábado ☕ --946 565 628--.', '... contenido principal. Únete a la app. logo-ohana-blancoo png.png. Nuestro Menú · A la Carta · postres · Menus navidad · NUESTROS PLATOS · COCTELES · ABOUT ME...']"
Bar Fermín,,651,"4,5",1-10€,,"Iturribide Kalea, 6, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['7:30–23:00'], 'viernes': ['7:30–23:00'], 'sábado': ['8:30–23:00'], 'domingo': ['8:30–16:00'], 'lunes': ['7:30–16:00'], 'martes': ['7:30–16:00']}",,"['Gran descubrimiento.…Más', 'Bar que recuerda a las antiguas tascas, es conocido por tener el pintxo ""el grillo"" más bueno de Bilbao, tienen más variedades de pintxos, todos muy ricos.…Más', 'Un bar de tapas (pinchos) de los de toda la vida, pasamos por Bilbao solo un día y aprovechamos para conocerles, todo genial !! Nos sentimos acogidos y…Más']","['El restaurante Bar Fermín está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', '25 feb 2021 — Fermín Bilbao · Dirección Iturribide 6. · Teléfono 944150164. · Precios Pintxo de bacalao: 190 €. Gilda: 130 €. Pintxo de tortilla: 190 €.', 'El Bar Fermín es un local de referencia para los amantes de los pintxos. Sus clientes llevan casi 60 años disfrutando de sus desayunos cafés tortillas.']"
La Barmacia Bilbao - Copas y cóctel,,424,"4,1",1-10€,,"Villarías Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00'], 'viernes': ['10:00–2:30'], 'sábado': ['10:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['10:00–24:00'], 'martes': ['10:00–24:00']}",,"['Sitio con mucho encanto. La música me gustó mucho pero creo que lo mejor es l decoración del lugar, con un carisma y tono a farmacia que le queda muy bien.…Más', 'Muy , muy agradable , en el centro del Bilbao mas comercial , dinámico, de paso obligado y con terrazas amplias , bulliciosas pero no ruidosas . Cafés con muy…Más', 'Pido un café, me cobra dos euros, no me da tiket. Le pido por favor que me enchufe el tlfn , con mi cargador, porque me he quedado sin batería, me responde que…Más']","['Qué le gusta a User de La Barmacia Bilbao Copas Y Cóctel: Un bar muy bonito con un gran vibo de madera y muchos aperitivos curiosos cuelgan como decoraciones.', 'Las copas las preparan muy bien aunque 8€ en un bar me parece excesivo. Leer más ... Gin Fizz Bilbao Cocktail Bar. 78. Bares y discotecas. Abando · Berton. 138.', 'Sin duda un ambiente bastante acogedor para disfrutar de excelentes copas una gran variación de cervezas importadas y artesanales. Y lo que no puedes faltar un...']"
Melilla y Fez,,18000,"4,5",1-10€,,"Iturribide Kalea, 7, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['12:00–15:00', '18:00–23:00'], 'jueves': ['12:00–15:00', '18:00–23:00'], 'viernes': ['12:00–15:00', '18:00–24:00'], 'sábado': ['12:00–15:00', '18:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['12:00–15:00', '18:00–23:00']}",,"['Deliciosos pinchos morunos de cordero. La primera vez que estuve en este bar tomando un pincho moruno fue hace 47 años, mes arriba mes abajo. Algo increíble en estos tiempos. M…Más', 'El mejor bar de todo Bilbao para disfrutar de unos pintxos morunos de cordero de elaboración propia riquísimos.…Más', 'Parada obligatoria si estás en Bilbao!\nComi muy bien por menos de 10€. Los pintxos morunos estaban riquísimos.…Más']","['El restaurante Melilla y Fez está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4.5...', '5 jul 2021 — Con el pintxo nos la colaron. Te alejas un poco de Bilbao te pides una cerveza y te sacan gratis un menú del día completo.', 'Melilla y Fez · Calificaciones y opiniones · Detalles · Ubicación e información de contacto. Calle Iturribide 7 48006 Bilbao España.']"
100 Montaditos,Cadena de restaurantes decorada como una taberna que sirve cerveza y vino con muchas variedades de montaditos españoles.,2000,"3,9",1-10€,,,"{'miércoles': ['12:00–23:30'], 'jueves': ['12:00–23:30'], 'viernes': ['12:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–23:30'], 'lunes': ['12:00–23:00'], 'martes': ['12:00–23:00']}",,"['De todos los 100 montaditos que hemos estado este es el peor sin lugar dudas.\nEl servicio muy lento y una de las camarera un tanto an…Más', 'Este local nunca defrauda. Comida y bebida a buen precio. El local siempre está a tope y los camareros hacen lo que pueden pero la comida siempre está lista a tiempo. Y cada poco salen …Más', 'Buenos montaditos en cuanto a sabor pero la ración de patatas era minima. Por lo demás muy bien…Más']","['Cerveceria 100 Montaditos · Puntuaciones y opiniones · Detalles · Ubicación y contacto. C/ Maria Munoz 4 48005 Bilbao España.', 'Móntatelo como quieras. Un lugar para compartir experiencias y dejarse llevar. Descubre 100 Montaditos. montadito de la casa montadito dulce...', 'Para que puedas disfrutar de una deliciosa comida merienda o cena 100 Montaditos permanece abierto de lunes a jueves de 13:00 a 22:00 h los viernes y sábado...']"
Blanco y Negro,,667,"4,2",20-30€,,"San Frantzisko Kalea, 10, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Media hora para tomarnos la comanda. Tuvimos que decirle dos veces que nos pusiera bebida y vasos. La comida tardó en salir una eternidad. Los entrantes muy buenos. El cachopo caro para lo que es. La atención de nivel muy muy bajo.', 'Nos llevamos una grata sorpresa tanto por la relación calidad-precio, como por el servicio.  Entre los platos que probamos destacaría las gyozas, riquísimas. …', 'Buena comida, buen servicio y local acorde. Pero tienen que tener más aprovisionamientos, ya que mucho de lo que elegimos no quedaba... Y es un comentario que …']","['.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}El restaurante Restaurante .nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco y Negro está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio:...', '.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}.nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco y Negro Bilbo. +10. fotos. Opiniones. 85/10. Excelente ... 48015 .nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Bilbao. 15 € de precio medio. MENU. Italiano. Healthy Pizza & Beer. PAY.', '.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}.nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco Y Negro Bilbao · Página · Restaurante · +34 944 31 38 73 · blancoynegrobilbao.com · Todavía sin calificar 0 opiniones.']"
Blanco y Negro,,667,"4,2",20-30€,,"San Frantzisko Kalea, 10, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Media hora para tomarnos la comanda. Tuvimos que decirle dos veces que nos pusiera bebida y vasos. La comida tardó en salir una eternidad. Los entrantes muy buenos. El cachopo caro para lo que es. La atención de nivel muy muy bajo.', 'Nos llevamos una grata sorpresa tanto por la relación calidad-precio, como por el servicio.  Entre los platos que probamos destacaría las gyozas, riquísimas. …', 'Buena comida, buen servicio y local acorde. Pero tienen que tener más aprovisionamientos, ya que mucho de lo que elegimos no quedaba... Y es un comentario que …']","['.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}El restaurante Restaurante .nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco y Negro está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio:...', '.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}.nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco y Negro Bilbo. +10. fotos. Opiniones. 85/10. Excelente ... 48015 .nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Bilbao. 15 € de precio medio. MENU. Italiano. Healthy Pizza & Beer. PAY.', '.nNzjpf-twKXnc-V67aGc-taAgAb-lvvS4b{padding-top:0;margin-bottom:0}.nNzjpf-twKXnc-V67aGc-fKRGO.nNzjpf-twKXnc-V67aGc-ACwpOe-CZjX4e{color:#4d5156}.nNzjpf-twKXnc-V67aGc-JLIb7-YsLxq-RWgCYc{display:-webkit-box;-webkit-box-orient:vertical;overflow:hidden}.nNzjpf-FzV1B-ezkdbf-dobCPd-AIsIFd-O807Gb{font-style:normal}Blanco Y Negro Bilbao · Página · Restaurante · +34 944 31 38 73 · blancoynegrobilbao.com · Todavía sin calificar 0 opiniones.']"
Bar BIKIAK berri- Bar de Pintxos,,277,"4,3",10-20€,,"Jardines K., 7, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–23:00'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–17:00'], 'lunes': ['Cerrado'], 'martes': ['8:30–23:00']}",,"['Muy ricas las tapas!!\nLos calamares son top!! Sin duda hay que probarlos!!…Más', 'Comida casera muy buena y a buen precio. Camareros muy amables y serviciales. Comimos tres personas por 36€ y nos quedamos muy bien. Recomiendo pincho de pimiento r…Más', 'Fuimos un par de veces en nuestra visita a Bilbao. Los pinchos sólo valen 2 euros y están bastante ricos: especialmente nos gustaron las croquetas de puchero y las de bacalao. B…Más']","['Buen sitio en el casco antiguo de Bilbao para comer de raciones y pinchos calamares croquetas  alitas todo muy bueno cantidades abundantes. Fecha de la...', 'Bar de pinchos con alguna ración. Para salir del paso y comer algo está bien pero no os hagáis pretensiones de que sea nada más. Bravas y croquetas congeladas...', '28 ene 2024 — Te va a gustar su comida especialmente sus singulares pintxos sus generosos calamares y su tierno laing. Aquí puedes beber una sensacional...']"
Gloria bendita,,37,"3,1",10-20€,,"Erribera Kalea, 57, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:00–0:30'], 'jueves': ['8:00–0:30'], 'viernes': ['8:00–1:30'], 'sábado': ['8:00–1:30'], 'domingo': ['9:00–0:30'], 'lunes': ['8:00–0:30'], 'martes': ['8:00–0:30']}",,"['Solia ir de vez en cuando para compartir con amigos unos pintxos, pero esta ultima vez me han cobrado 4,3€ por cada bebida y por cada pintxo mas de lo mismo. Un absoluto ro…Más', 'Más de 4€ por una cazuela de puré de patata con UNA loncha de jamón cuando lo normal es que los pinchos estén entre 2,5-3€... Normal que fuera el único bar vacío de todo el mercado r…Más', 'Sin duda el mejor bar de pintxos de todo el mercado. La persona que nos atendió muy amable, nos puso los pintxos que le pedimos que nos recomendase y acertó.…Más']","['Hamburguesas Gloria Bendita · Erribera Kalea s/n En el Mercado de la Ribera Gastrobar 8 48005 Bilbao España · Página web · Mejora este perfil.', 'Especialidad: Puesto en la plaza de los gastrobares del Mercado de la Ribera de Bilbao. Ofrecemos: Riquísimos pintxos que se pueden disfrutar en la plaza de los...', ""Situato all'interno del mercato della Ribera di Bilbao offre una vasta varietà di piatti a prezzi modici. Más comentarios en Tripadvisor.""]"
El Cují Bar,,87,"4,6",1-10€,,"Barrenkale, 14, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['18:00–1:00'], 'viernes': ['18:00–2:30'], 'sábado': ['13:00–2:30'], 'domingo': ['13:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Tomamos mojito de sandía y piña, no tenían mucho sabor, se demoraron bastante en sacarlos aunque no tenían más personas por atender en el momento y eran 2 en barra.nper…Más', 'Excelente lugar para beber mojitos, la atención increíble,muy buen ambiente...Me encanto volvería sin dudarlo...…Más', 'De lujo el ambiente el trato increíble se paso de 10. Recomiendo al 1000%…Más']","['Disfruta de Copas y Vinos Vive la Experiencia #ElCujiBar Bilbao Casco Viejo Barrenkale 14 Bilbao Bizkaia. Barrenkale 14 Casco Viejo Bilbao...', 'Visítanos cada fin de semana y disfruta de las mejores noche en el Casco Viejo de Bilbao. ✨ El Cují Bar Estamos en: Barrenkale 14 Casco Viejo Bilbao ¡Te...', 'El Cují Bar Bilbao Spain. 89 likes · 108 were here. El Cují Drinks & Food Disfruta en un lugar agrable del Casco Viejo de Bilbao de las mejores bebida.']"
Restaurante Gorbea Bilbao,Cogote de merluza a la bilbaína o lechal a baja temperatura en comedor de mantel blanco y decoración sencilla.,870,"3,7",10-20€,,"Jardines K., 3, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '20:00–23:00'], 'jueves': ['13:00–16:00', '20:00–23:00'], 'viernes': ['13:00–16:00', '20:00–23:00'], 'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['13:00–16:00', '20:00–23:00'], 'lunes': ['13:00–16:00', '20:00–23:00'], 'martes': ['13:00–16:00', '20:00–23:00']}",,"['Comimos el menú de 18 euros y muy buena relación calidad precio. Estaba todo muy bueno y la atención fue inmejorable, lo recomiendo para comer entre semana.…Más', 'La comida riquísima y la atención del personal impecable!!!…Más', 'No vuelvo. La comida bien. Pero llegó después un actor de las cadenas que viven de subvenciones y salió cuando no nos habían servido ni el segundo plato. La…Más']","['MENÚ DEL DÍA: 1800€ IVA incluido · Ensalada de ventresca de bonito y anchoas · Ensalada de queso de cabra · Sopa de pescado · Paella de marisco · Revuelto de...', 'El restaurante Restaurante Gorbea está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3...', 'Las buenas opiniones de este restaurante ha hecho que tenga una puntuación de 7.09 sus precios y su comida harán que quieras venir a este restaurante todos los...']"
